id_oportunidade,id_parceiro,id_produto,data_registro,quantidade,valor_total,status
468,01357894000134,49,2023-10-05,72,251408.16,Perdida
469,98274613000111,16,2024-07-05,39,15497.43,Aberta
470,94738615000163,13,2024-03-27,38,38714.4,Aberta
471,49306785000114,27,2024-11-10,54,9357.66,Perdida
472,82593406000190,16,2023-08-15,31,12318.47,Fechada
473,52138796000147,23,2024-03-11,79,379139.95999999996,Perdida
474,08193762000163,25,2023-08-06,71,112162.25,Fechada
475,85709432000129,15,2024-04-23,21,97507.82999999999,Aberta
476,31287095000108,14,2023-03-25,92,242798.12000000002,Aberta
477,58726493000121,34,2024-12-04,32,99290.24,Fechada
478,95831024000107,36,2023-02-14,47,202231.6,Aberta
479,32571809000160,6,2023-05-20,84,125376.72,Aberta
480,89231756000155,15,2023-09-11,68,315739.63999999996,Aberta
481,82570196000114,31,2024-08-13,6,9997.380000000001,Aberta
482,18796230000174,40,2023-11-06,2,737.2,Fechada
483,35691470000123,2,2023-05-28,24,68514.48,Perdida
484,69705832000100,42,2023-10-03,2,6797.88,Aberta
485,61948725000109,2,2024-09-25,29,82788.33,Aberta
486,06243195000187,24,2024-08-05,40,66462.4,Aberta
487,28597364000110,22,2024-06-17,92,23814.2,Fechada
488,86740932000196,31,2024-09-11,89,148294.47,Fechada
489,24019675000140,24,2024-02-24,61,101355.16,Perdida
490,31287095000108,12,2024-03-11,91,199664.01,Fechada
491,18694372000120,4,2024-04-13,38,21742.079999999998,Perdida
492,10648975000184,11,2024-11-23,51,239129.81999999998,Aberta
493,23157069000129,23,2024-10-28,24,115181.76,Aberta
494,53028194000108,1,2023-11-16,22,63163.98,Perdida
495,32489106000197,29,2024-01-13,31,132438.51,Fechada
496,51243687000127,30,2024-04-12,92,245510.28000000003,Fechada
497,69235417000130,18,2023-04-17,93,386704.23,Aberta
498,43850296000142,37,2023-07-28,49,20034.63,Perdida
499,12064379000182,31,2023-01-15,29,48320.67,Perdida
500,08341926000152,44,2024-06-24,17,70101.03,Aberta
501,69705832000100,38,2024-02-10,18,50167.799999999996,Fechada
502,75924680000139,43,2024-07-14,34,43216.38,Aberta
503,92685710000110,1,2023-05-08,56,160781.04,Perdida
504,53201978000188,34,2024-06-01,49,152038.18000000002,Fechada
505,70136845000194,15,2023-04-16,76,352885.48,Perdida
506,65140839000170,4,2023-04-28,62,35473.92,Fechada
507,08943652000171,29,2023-10-29,67,286238.07,Aberta
508,10423769000176,9,2024-03-23,31,104658.79000000001,Aberta
509,10423769000176,39,2024-03-23,31,104658.79000000001,Aberta
510,27549830000129,49,2024-08-01,1,3491.78,Aberta
511,27613948000179,15,2023-08-03,19,88221.37,Perdida
512,82756439000103,29,2023-02-18,72,307599.12,Aberta
513,48526193000145,12,2024-12-21,46,100929.06000000001,Fechada
514,82593406000190,21,2024-07-24,70,289410.10000000003,Aberta
515,39465072000140,49,2024-05-18,33,115228.74,Fechada
516,58314067000180,9,2023-10-22,5,9871.75,Fechada
517,58314067000180,39,2023-10-22,5,9871.75,Fechada
518,17560438000127,46,2024-07-10,1,1945.08,Aberta
519,10423769000176,22,2024-09-02,28,7247.800000000001,Fechada
520,18356470000158,38,2023-07-20,80,222968.0,Aberta
521,19078524000123,7,2024-06-17,62,135256.72,Perdida
522,62987043000160,7,2024-04-24,6,13089.36,Fechada
523,89231756000155,45,2023-11-28,64,280817.92,Fechada
524,68920435000198,46,2024-07-09,70,136155.6,Aberta
525,10298654000105,42,2023-12-29,29,98569.26,Fechada
526,08123675000130,14,2023-05-30,54,142511.94,Perdida
527,82916470000164,1,2023-12-14,57,163652.13,Aberta
528,95831024000107,21,2023-10-09,67,277006.81,Fechada
529,50987326000122,9,2024-09-19,22,74273.98000000001,Fechada
530,50987326000122,39,2024-09-19,22,74273.98000000001,Fechada
531,06745819000164,9,2024-01-07,98,193486.3,Perdida
532,06745819000164,39,2024-01-07,98,193486.3,Perdida
533,27613948000179,22,2024-02-02,53,13719.050000000001,Fechada
534,31287095000108,22,2023-08-18,64,16566.4,Aberta
535,27593016000101,42,2023-08-10,73,248122.62,Fechada
536,69457012000146,37,2023-12-06,64,26167.68,Aberta
537,17462508000104,40,2024-02-16,42,15481.2,Fechada
538,10789432000187,22,2024-07-19,90,23296.500000000004,Aberta
539,73549286000132,28,2024-11-22,44,65927.84,Perdida
540,36128450000101,22,2024-12-25,22,5694.700000000001,Aberta
541,17560438000127,5,2024-10-01,65,304575.05000000005,Aberta
542,18924536000169,7,2023-07-04,12,26178.72,Fechada
543,72418639000100,8,2023-09-02,90,358177.5,Fechada
544,46798305000191,7,2024-05-15,45,98170.2,Perdida
545,93486750000104,30,2024-11-04,88,234835.92,Aberta
546,59734260000133,43,2023-03-16,57,72450.98999999999,Fechada
547,69235417000130,14,2023-09-02,83,219046.13,Fechada
548,98274613000111,25,2023-11-19,64,101104.0,Perdida
549,85709432000129,14,2024-08-28,44,116120.84000000001,Aberta
550,51793682000178,14,2023-09-07,44,116120.84000000001,Aberta
551,03621547000100,49,2024-10-25,60,209506.80000000002,Fechada
552,28597364000110,41,2023-03-19,95,423262.05000000005,Fechada
553,26017845000183,27,2024-05-14,98,16982.42,Perdida
554,27613948000179,43,2023-03-10,11,13981.769999999999,Perdida
555,85374690000100,24,2023-03-08,44,73108.64,Fechada
556,47135298000100,34,2024-07-27,37,114804.34000000001,Perdida
557,12403859000120,6,2023-07-13,24,35821.92,Aberta
558,67493582000166,25,2023-03-21,44,69509.0,Perdida
559,47291650000105,9,2023-05-16,35,118163.15000000001,Aberta
560,47291650000105,39,2023-05-16,35,118163.15000000001,Aberta
561,13678905000167,23,2024-03-29,22,105583.28,Fechada
562,35621094000109,14,2023-02-21,5,13195.550000000001,Aberta
563,60174593000134,34,2023-03-14,74,229608.68000000002,Perdida
564,03461279000107,34,2024-08-07,21,65159.22,Perdida
565,63729548000197,36,2023-08-18,98,421674.4,Aberta
566,21798640000169,45,2024-03-13,35,153572.3,Fechada
567,41693725000190,9,2024-12-30,77,152024.94999999998,Perdida
568,41693725000190,39,2024-12-30,77,152024.94999999998,Perdida
569,01357894000134,45,2024-01-25,90,394900.19999999995,Fechada
570,28597364000110,20,2024-09-26,96,83039.04000000001,Perdida
571,93486750000104,20,2024-11-17,63,54494.37,Aberta
572,84539107000100,44,2023-01-16,91,375246.69,Fechada
573,89231756000155,12,2023-12-03,90,197469.90000000002,Perdida
574,69327841000104,37,2024-06-16,2,817.74,Fechada
575,69457012000146,17,2024-02-07,18,30159.36,Fechada
576,24137089000109,49,2025-01-01,29,101261.62000000001,Perdida
577,53091426000164,10,2024-07-28,34,169618.18000000002,Perdida
578,09635714000140,35,2023-04-23,27,126643.5,Fechada
579,75832104000161,6,2024-01-15,75,111943.5,Fechada
580,67103492000111,46,2024-01-29,66,128375.28,Aberta
581,69457012000146,16,2024-02-12,76,30200.12,Perdida
582,53879426000123,50,2024-06-23,57,107099.58,Aberta
583,78543692000101,43,2024-06-16,66,83890.62,Aberta
584,95831024000107,38,2024-11-27,35,97548.5,Aberta
585,14320856000159,45,2024-02-25,18,78980.04,Aberta
586,63297450000108,11,2024-07-03,25,117220.5,Aberta
587,17560438000127,38,2023-04-14,78,217393.8,Aberta
588,75832104000161,3,2023-11-18,81,287622.9,Aberta
589,07123946000194,6,2023-01-18,4,5970.32,Perdida
590,84539107000100,29,2024-04-30,70,299054.7,Aberta
591,40568219000106,19,2023-06-04,39,124875.26999999999,Aberta
592,76540893000120,15,2024-12-15,54,250734.41999999998,Fechada
593,36482157000148,25,2024-10-14,31,48972.25,Fechada
594,38069452000100,4,2024-08-09,43,24602.879999999997,Fechada
595,36215940000145,40,2023-01-13,25,9215.0,Fechada
596,23518467000123,9,2024-07-15,38,128291.42000000001,Aberta
597,23518467000123,39,2024-07-15,38,128291.42000000001,Aberta
598,80967154000196,5,2023-12-04,9,42171.93000000001,Aberta
599,39215064000145,10,2024-07-06,13,64854.01000000001,Aberta
600,10423769000176,10,2024-02-27,97,483910.69000000006,Fechada
601,70136845000194,47,2024-08-12,80,254401.6,Fechada
602,89357206000187,12,2023-10-03,53,116287.83,Fechada
603,19078524000123,46,2023-07-16,99,192562.91999999998,Perdida
604,41537260000188,4,2024-08-03,2,1144.32,Fechada
605,02817349000146,35,2024-06-04,32,150096.0,Fechada
606,10298654000105,24,2024-12-22,22,36554.32,Perdida
607,43850296000142,50,2024-10-08,78,146557.32,Aberta
608,94738615000163,21,2024-11-21,32,132301.76,Perdida
609,51086479000161,21,2024-02-22,36,148839.48,Aberta
610,53721869000191,4,2024-06-22,22,12587.519999999999,Aberta
611,07123946000194,11,2024-04-25,12,56265.84,Aberta
612,52846701000140,5,2023-02-09,54,253031.58000000002,Perdida
613,52894317000112,1,2024-04-23,99,284237.91000000003,Perdida
614,65721394000112,1,2023-12-22,41,117714.69,Aberta
615,34812567000184,24,2023-05-18,18,29908.079999999998,Perdida
616,63729548000197,38,2024-06-14,14,39019.4,Fechada
617,06948123000135,30,2024-12-30,56,149441.04,Aberta
618,69457012000146,10,2024-11-23,70,349213.9,Perdida
619,26374589000181,2,2024-08-23,48,137028.96,Fechada
620,75832104000161,47,2024-02-18,27,85860.54,Aberta
621,13486579000196,24,2024-12-10,6,9969.36,Fechada
622,73891425000101,26,2023-07-01,75,263616.0,Fechada
623,21798640000169,23,2023-05-23,70,335946.8,Aberta
624,18924536000169,5,2023-03-07,93,435776.61000000004,Aberta
625,14320856000159,14,2023-10-20,54,142511.94,Fechada
626,87903421000100,47,2024-10-20,16,50880.32,Aberta
627,18796230000174,21,2023-04-21,14,57882.020000000004,Fechada
628,10298654000105,41,2024-02-10,84,374252.76,Perdida
629,41693725000190,7,2023-10-09,68,148346.08,Fechada
630,41089326000114,14,2023-02-16,59,155707.49000000002,Perdida
631,18924536000169,47,2023-12-02,65,206701.3,Aberta
632,75924680000139,29,2024-01-27,60,256332.6,Aberta
633,63297450000108,11,2023-10-29,9,42199.38,Perdida
634,15072963000178,46,2023-05-20,98,190617.84,Perdida
635,10789432000187,37,2023-10-24,1,408.87,Aberta
636,05813476000165,29,2023-04-05,54,230699.34,Perdida
637,08193762000163,10,2023-09-27,68,339236.36000000004,Perdida
638,56789413000151,5,2024-12-17,93,435776.61000000004,Fechada
639,69457012000146,20,2024-06-18,85,73524.15,Fechada
640,26374589000181,4,2023-07-20,60,34329.6,Fechada
641,84907316000151,10,2024-10-15,63,314292.51,Perdida
642,27613948000179,24,2024-03-01,40,66462.4,Fechada
643,07123946000194,43,2024-10-29,28,35589.96,Aberta
644,27538469000135,9,2024-08-25,82,161896.69999999998,Aberta
645,27538469000135,39,2024-08-25,82,161896.69999999998,Aberta
646,47562019000195,30,2024-11-04,4,10674.36,Perdida
647,18356470000158,37,2023-04-09,49,20034.63,Fechada
648,93486750000104,6,2023-08-21,59,88062.22,Perdida
649,49306785000114,10,2023-08-28,28,139685.56,Perdida
650,63297450000108,4,2024-01-18,8,4577.28,Fechada
651,05931862000151,8,2023-08-24,59,234805.25,Aberta
652,29645783000142,44,2023-08-01,61,251538.99000000002,Fechada
653,04732156000118,36,2023-06-22,42,180717.6,Aberta
654,38069452000100,25,2023-01-09,86,135858.5,Perdida
655,52846701000140,49,2024-08-03,44,153638.32,Fechada
656,75698413000190,32,2024-05-12,55,223708.65,Fechada
657,53028194000108,9,2024-03-24,48,162052.32,Aberta
658,53028194000108,39,2024-03-24,48,162052.32,Aberta
659,06243195000187,37,2023-11-09,57,23305.59,Fechada
660,72418639000100,3,2023-06-25,94,333784.60000000003,Aberta
661,61435872000177,38,2024-12-24,78,217393.8,Aberta
662,13280549000129,2,2023-09-01,94,268348.38,Fechada
663,27910485000107,4,2024-12-29,44,25175.039999999997,Fechada
664,52138796000147,5,2025-01-01,54,253031.58000000002,Perdida
665,41985720000130,31,2024-05-21,59,98307.57,Fechada
666,56483297000148,3,2024-02-12,46,163341.4,Fechada
667,69273150000175,35,2024-10-10,6,28143.0,Perdida
668,82760543000171,42,2024-12-01,49,166548.06,Aberta
669,81924605000170,37,2023-02-04,42,17172.54,Aberta
670,24137089000109,5,2025-01-03,4,18743.08,Fechada
671,70136845000194,2,2024-01-02,20,57095.4,Perdida
672,29645783000142,11,2024-12-01,99,464193.18,Aberta
673,71956320000168,37,2024-05-01,55,22487.85,Fechada
674,13865704000179,7,2024-10-27,11,23997.16,Perdida
675,29803475000106,24,2024-01-22,34,56493.04,Fechada
676,96258074000100,23,2023-02-21,59,283155.16,Aberta
677,52346709000147,20,2023-10-11,48,41519.520000000004,Perdida
678,35691470000123,4,2023-01-12,53,30324.48,Perdida
679,94350628000160,12,2024-04-30,71,155781.81,Fechada
680,72418639000100,46,2023-12-31,35,68077.8,Aberta
681,75048632000124,2,2023-09-20,48,137028.96,Perdida
682,32489106000197,21,2023-08-27,9,37209.87,Perdida
683,27593016000101,25,2023-10-09,43,67929.25,Aberta
684,12064379000182,17,2023-04-01,44,73722.88,Aberta
685,71206584000102,1,2023-01-12,4,11484.36,Fechada
686,74126908000182,21,2023-10-06,24,99226.32,Fechada
687,84907316000151,25,2024-11-29,74,116901.5,Fechada
688,52346709000147,27,2024-07-22,39,6758.3099999999995,Fechada
689,48526193000145,9,2023-06-01,34,67127.9,Perdida
690,48526193000145,39,2023-06-01,34,67127.9,Perdida
691,94356721000182,4,2023-11-16,17,9726.72,Perdida
692,87903421000100,21,2023-10-10,99,409308.57,Perdida
693,59086214000175,16,2023-01-14,18,7152.66,Aberta
694,89357206000187,30,2023-03-27,99,264190.41000000003,Perdida
695,15072963000178,31,2023-12-08,19,31658.37,Perdida
696,12064379000182,35,2024-01-25,22,103191.0,Perdida
697,41270865000155,13,2023-06-10,55,56034.0,Fechada
698,53879426000123,24,2023-03-14,57,94708.92,Aberta
699,94738615000163,31,2024-02-22,91,151626.93,Perdida
700,01357894000134,47,2024-02-11,37,117660.74,Fechada
701,46281375000178,44,2024-12-05,90,371123.10000000003,Aberta
702,69457012000146,24,2023-05-07,33,54831.479999999996,Fechada
703,82106439000168,23,2023-11-23,14,67189.36,Fechada
704,89231756000155,44,2023-04-14,71,292774.89,Fechada
705,94586732000159,11,2024-12-17,4,18755.28,Perdida
706,85730216000165,17,2024-01-21,69,115610.88,Perdida
707,94586732000159,47,2023-01-13,37,117660.74,Aberta
708,71206584000102,37,2023-05-08,53,21670.11,Aberta
709,04732156000118,28,2024-08-27,10,14983.599999999999,Aberta
710,75924680000139,32,2024-06-01,32,130157.76,Aberta
711,86740932000196,38,2023-07-21,100,278710.0,Fechada
712,50186723000103,42,2023-07-02,23,78175.62,Perdida
713,31287095000108,28,2024-01-08,33,49445.88,Aberta
714,27910485000107,32,2023-11-11,97,394540.70999999996,Fechada
715,29803475000106,41,2023-10-25,78,347520.42000000004,Aberta
716,52346709000147,31,2023-08-28,28,46654.44,Perdida
717,13678905000167,20,2023-10-18,99,85634.01,Fechada
718,24570639000170,9,2023-12-06,17,33563.95,Perdida
719,24570639000170,39,2023-12-06,17,33563.95,Perdida
720,80291754000187,14,2024-11-30,45,118759.95000000001,Fechada
721,24019675000140,21,2023-05-29,66,272872.38,Aberta
722,98203146000139,15,2024-02-28,49,227518.27,Fechada
723,93254087000104,33,2024-09-29,99,324491.31,Fechada
724,48526193000145,19,2023-08-05,36,115269.48,Perdida
725,52346709000147,8,2023-04-02,57,226845.75,Perdida
726,95831024000107,16,2023-12-14,61,24239.57,Fechada
727,48526193000145,36,2024-05-31,29,124781.20000000001,Fechada
728,82106439000168,3,2024-10-20,83,294724.7,Fechada
729,68719420000166,17,2023-12-15,69,115610.88,Fechada
730,92670451000154,42,2023-05-13,1,3398.94,Fechada
731,50186723000103,26,2023-04-26,11,38663.68,Aberta
732,81924605000170,17,2023-10-09,5,8377.6,Fechada
733,23641759000159,15,2024-08-10,55,255377.64999999997,Fechada
734,68920435000198,50,2023-12-11,74,139041.56,Fechada
735,79562304000100,38,2023-01-12,88,245264.8,Aberta
736,79038251000115,14,2023-10-14,67,176820.37,Aberta
737,93018674000102,19,2024-11-24,87,278567.91,Perdida
738,75832104000161,5,2024-11-14,51,238974.27000000002,Aberta
739,94021873000124,27,2024-07-11,19,3292.5099999999998,Fechada
740,10648975000184,12,2023-06-11,24,52658.64,Perdida
741,54823017000178,43,2023-04-03,81,102956.67,Aberta
742,89231756000155,4,2023-06-04,89,50922.24,Fechada
743,89231756000155,28,2023-08-17,46,68924.56,Perdida
744,59734260000133,49,2023-02-08,77,268867.06,Aberta
745,89231756000155,7,2023-04-21,24,52357.44,Fechada
746,82106439000168,42,2023-11-10,58,197138.52,Perdida
747,18420763000157,46,2023-12-01,47,91418.76,Perdida
748,39465072000140,42,2024-08-07,88,299106.72000000003,Fechada
749,18796230000174,40,2023-09-22,2,737.2,Fechada
750,94350628000160,41,2024-12-07,67,298511.13,Fechada
751,13486579000196,25,2023-02-01,87,137438.25,Aberta
752,82106439000168,14,2023-05-12,80,211128.80000000002,Aberta
753,86740932000196,50,2024-06-08,41,77036.54000000001,Perdida
754,13865704000179,8,2023-06-11,11,43777.25,Perdida
755,29537460000135,31,2024-01-15,65,108304.95,Fechada
756,03461279000107,1,2024-06-07,78,223945.02000000002,Aberta
757,24190358000192,15,2023-08-02,2,9286.46,Perdida
758,84365927000115,36,2023-04-10,16,68844.8,Fechada
759,50698472000138,7,2023-12-01,86,187614.16,Aberta
760,94738615000163,2,2024-01-22,34,97062.18,Perdida
761,31287095000108,49,2024-03-10,43,150146.54,Perdida
762,08943652000171,4,2024-01-27,32,18309.12,Perdida
763,27591460000198,29,2024-09-20,71,303326.91,Aberta
764,18420763000157,24,2024-06-20,85,141232.6,Aberta
765,82593406000190,37,2024-07-15,60,24532.2,Fechada
766,05813476000165,27,2023-04-16,87,15076.23,Aberta
767,30476915000139,46,2023-09-17,92,178947.36,Perdida
768,18924536000169,6,2024-08-13,10,14925.8,Perdida
769,29645783000142,15,2024-08-23,12,55718.759999999995,Perdida
770,19078524000123,28,2024-09-05,87,130357.31999999999,Aberta
771,29645783000142,19,2024-11-22,46,147288.78,Perdida
772,04251687000199,27,2023-11-14,75,12996.75,Aberta
773,28650493000124,9,2024-02-01,71,239702.39,Aberta
774,28650493000124,39,2024-02-01,71,239702.39,Aberta
775,79485312000192,46,2024-07-24,70,136155.6,Aberta
776,14320856000159,7,2024-12-25,93,202885.08,Perdida
777,85463970000186,9,2024-08-06,27,91154.43000000001,Perdida
778,85463970000186,39,2024-08-06,27,91154.43000000001,Perdida
779,19064732000173,29,2024-10-23,56,239243.76,Fechada
780,18356470000158,9,2024-10-10,96,189537.59999999998,Fechada
781,18356470000158,39,2024-10-10,96,189537.59999999998,Fechada
782,13486579000196,26,2023-11-06,99,347973.12,Aberta
783,03461279000107,28,2023-04-20,76,113875.35999999999,Aberta
784,94368701000121,36,2023-04-03,56,240956.80000000002,Perdida
785,82147395000114,34,2023-04-01,79,245122.78,Fechada
786,52169830000140,47,2024-09-14,21,66780.42,Fechada
787,94586732000159,44,2023-01-24,54,222673.86000000002,Aberta
788,38241795000100,8,2023-04-15,17,67655.75,Perdida
789,62987043000160,46,2023-05-08,78,151716.24,Perdida
790,93486750000104,33,2023-10-02,14,45887.66,Aberta
791,10298654000105,8,2024-01-31,77,306440.75,Fechada
792,27613948000179,31,2023-01-18,69,114969.87,Fechada
793,10423769000176,25,2024-08-26,76,120061.0,Fechada
794,18796230000174,19,2024-06-22,97,310587.20999999996,Fechada
795,73582690000108,9,2023-07-10,17,33563.95,Fechada
796,73582690000108,39,2023-07-10,17,33563.95,Fechada
797,15207483000177,45,2023-02-17,90,394900.19999999995,Aberta
798,38475210000109,41,2024-06-17,38,169304.82,Fechada
799,82106439000168,18,2024-10-13,16,66529.76,Perdida
800,54203876000164,42,2023-09-30,49,166548.06,Perdida
801,93048157000178,27,2023-12-07,43,7451.469999999999,Aberta
802,75832104000161,6,2024-04-15,45,67166.09999999999,Perdida
803,63297450000108,19,2024-08-02,75,240144.75,Fechada
804,70136845000194,44,2023-01-14,34,140202.06,Perdida
805,54029617000169,28,2023-12-11,91,136350.75999999998,Aberta
806,38671409000102,4,2024-01-15,8,4577.28,Aberta
807,16934507000152,22,2023-08-20,6,1553.1000000000001,Perdida
808,19064732000173,11,2023-08-15,15,70332.29999999999,Aberta
809,82593406000190,49,2024-01-20,38,132687.64,Fechada
810,52846701000140,44,2023-03-13,50,206179.5,Fechada
811,51243687000127,13,2024-08-21,13,13244.4,Fechada
812,36215940000145,26,2023-12-07,29,101931.52,Aberta
813,12064379000182,48,2023-07-19,77,369417.51,Aberta
814,56907231000138,47,2024-05-01,73,232141.46,Perdida
815,98203146000139,9,2023-05-06,7,13820.449999999999,Fechada
816,98203146000139,39,2023-05-06,7,13820.449999999999,Fechada
817,14320856000159,4,2024-07-27,11,6293.759999999999,Perdida
