id_sellout,id_parceiro,id_produto,data_fatura,nf,quantidade,valor_total
454,54970613000180,45,2024-05-01,NF_903672,90,394900.19999999995
455,51428963000121,42,2023-07-21,NF_496797,53,180143.82
456,06243195000187,3,2023-08-05,NF_625045,31,110077.90000000001
457,53201978000188,32,2023-05-02,NF_326107,83,337596.69
458,23641759000159,38,2024-05-27,NF_280364,5,13935.5
459,81974502000115,10,2024-11-15,NF_357055,10,49887.700000000004
460,38475210000109,12,2024-09-27,NF_642720,28,61435.08
461,82760543000171,51,2024-11-03,NF_228585,41,23458.559999999998
462,82760543000171,53,2024-11-03,NF_228585,41,23458.559999999998
463,85463970000186,38,2023-02-11,NF_386427,47,130993.7
464,82570196000114,40,2024-09-21,NF_764008,93,34279.8
465,53201978000188,50,2023-07-08,NF_622726,20,37578.8
466,21798640000169,25,2023-03-18,NF_867971,16,25276.0
467,48195760000128,34,2023-10-09,NF_709721,67,207888.94
468,13865704000179,12,2024-12-15,NF_716108,2,4388.22
469,72193856000131,27,2024-02-24,NF_989891,82,14209.779999999999
470,10298654000105,21,2024-04-18,NF_603348,100,413443.0
471,10745892000103,,2024-08-22,NF_423648,9,11439.63
472,28597364000110,30,2023-04-26,NF_440708,75,200144.25
473,75832104000161,31,2023-09-22,NF_495295,81,134964.63
474,82593406000190,29,2024-02-16,NF_207448,48,205066.08000000002
475,13280549000129,13,2023-08-13,NF_667407,7,7131.599999999999
476,06745819000164,47,2024-04-26,NF_888502,24,76320.48
477,51086479000161,13,2024-10-22,NF_762752,52,52977.6
478,06243195000187,32,2024-11-14,NF_899051,17,69146.31
479,48526193000145,31,2023-01-21,NF_902263,37,61650.51
480,76193402000111,9,2024-01-07,NF_365616,98,193486.3
481,76193402000111,39,2024-01-07,NF_365616,98,193486.3
482,63297450000108,18,2023-06-05,NF_731187,23,95636.53
483,82570196000114,27,2024-10-24,NF_744829,81,14036.49
484,18356470000158,34,2023-09-07,NF_942541,89,276150.98000000004
485,95831024000107,8,2023-05-07,NF_991573,25,99493.75
486,32489106000197,14,2023-02-08,NF_487645,3,7917.33
487,38475210000109,1,2023-07-03,NF_722415,51,146425.59
488,83279064000109,28,2023-03-23,NF_183865,53,79413.08
489,85709432000129,,2024-03-20,NF_621106,66,17084.100000000002
490,76193402000111,51,2024-08-07,NF_906912,20,11443.199999999999
491,76193402000111,53,2024-08-07,NF_906912,20,11443.199999999999
492,69273150000175,14,2023-12-15,NF_127734,79,208489.69
493,63257190000147,20,2024-06-07,NF_213342,47,40654.53
494,47291650000105,,2023-12-31,NF_458025,40,187552.8
495,38671409000102,25,2024-01-08,NF_335347,68,107423.0
496,43291087000106,7,2023-08-17,NF_882002,41,89443.95999999999
497,46798305000191,29,2024-02-25,NF_560187,10,42722.1
498,52346709000147,29,2023-12-13,NF_129291,34,145255.14
499,53028194000108,15,2023-12-31,NF_358148,38,176442.74
500,82617945000111,36,2023-10-16,NF_896284,84,361435.2
501,82570196000114,33,2024-04-25,NF_763537,76,249104.44
502,71956320000168,29,2023-10-18,NF_891448,28,119621.88
503,13280549000129,25,2023-04-06,NF_944046,9,14217.75
504,63418709000121,1,2024-05-31,NF_923301,8,22968.72
505,38241795000100,,2023-09-04,NF_261786,43,201619.25999999998
506,65839402000120,6,2023-02-28,NF_490332,39,58210.619999999995
507,65839402000120,42,2024-02-10,NF_196853,67,227728.98
508,67042319000150,1,2024-12-06,NF_720354,53,152167.77000000002
509,95831024000107,6,2023-12-04,NF_268233,33,49255.14
510,78390125000162,21,2024-08-03,NF_556020,15,62016.450000000004
511,52346709000147,14,2023-08-03,NF_276896,43,113481.73000000001
512,76540893000120,,2024-12-14,NF_834448,24,6212.400000000001
513,23641759000159,27,2024-06-24,NF_856580,5,866.4499999999999
514,51086479000161,27,2024-02-17,NF_395219,56,9704.24
515,10789432000187,32,2024-07-21,NF_472284,81,329461.82999999996
516,60413782000112,29,2023-05-11,NF_627824,20,85444.2
517,27910485000107,25,2023-06-13,NF_141547,28,44233.0
518,08341926000152,29,2023-01-10,NF_522797,28,119621.88
519,10745892000103,36,2024-02-01,NF_719465,85,365738.0
520,12738605000163,26,2024-02-17,NF_423428,36,126535.68000000001
521,41963572000153,31,2024-08-16,NF_195527,14,23327.22
522,71206584000102,47,2024-07-23,NF_737251,24,76320.48
523,13678905000167,26,2023-04-18,NF_211575,57,200348.16
524,51243687000127,8,2024-10-20,NF_498455,29,115412.75
525,94356721000182,18,2024-04-22,NF_657150,69,286909.58999999997
526,27416938000143,16,2023-09-13,NF_856914,38,15100.06
527,10298654000105,2,2024-09-10,NF_170624,81,231236.37
528,76549801000172,12,2024-05-20,NF_251016,54,118481.94
529,83279064000109,,2024-02-15,NF_990934,28,24219.72
530,56907231000138,,2024-11-16,NF_661937,42,10871.7
531,56907231000138,3,2023-11-11,NF_790770,74,262766.60000000003
532,60481375000142,18,2024-07-01,NF_788080,95,395020.44999999995
533,38617452000190,7,2024-02-11,NF_567157,47,102533.31999999999
534,94021873000124,31,2024-09-25,NF_116014,52,86643.96
535,38671409000102,12,2025-01-05,NF_758543,17,37299.87
536,13865704000179,2,2023-08-10,NF_819845,2,5709.54
537,72560143000169,19,2023-03-31,NF_231497,17,54432.81
538,87653941000102,,2024-03-26,NF_297376,27,34318.89
539,89231756000155,46,2023-11-30,NF_818606,93,180892.44
540,72193856000131,40,2023-05-11,NF_155368,92,33911.200000000004
541,53028194000108,44,2023-07-17,NF_910517,66,272156.94
542,53028194000108,51,2024-05-24,NF_137148,49,28035.84
543,53028194000108,53,2024-05-24,NF_137148,49,28035.84
544,18356470000158,7,2024-08-25,NF_835157,18,39268.08
545,69457012000146,24,2023-06-27,NF_750821,68,112986.08
546,84907316000151,13,2023-05-18,NF_516188,87,88635.59999999999
547,67103492000111,49,2024-11-30,NF_722605,3,10475.34
548,87903421000100,31,2023-12-07,NF_497588,93,154959.39
549,86740932000196,38,2023-02-01,NF_126756,80,222968.0
550,08943652000171,,2024-08-02,NF_397318,78,365727.95999999996
551,18296475000132,6,2024-05-21,NF_624703,37,55225.46
552,39215064000145,21,2023-10-15,NF_797428,76,314216.68000000005
553,94021873000124,44,2024-07-22,NF_304192,2,8247.18
554,79085264000145,38,2024-03-09,NF_418437,50,139355.0
555,53091426000164,47,2023-10-27,NF_972224,38,120840.76
556,06243195000187,30,2024-07-17,NF_396659,53,141435.27000000002
557,38475210000109,24,2024-05-05,NF_820856,19,31569.64
558,18924536000169,40,2024-08-17,NF_883920,49,18061.4
559,69457012000146,7,2023-08-13,NF_474473,75,163617.0
560,27613948000179,33,2023-05-16,NF_215102,73,239271.37
561,89602145000176,50,2023-12-30,NF_832700,4,7515.76
562,10789432000187,9,2023-11-30,NF_109238,65,128332.75
563,10789432000187,39,2023-11-30,NF_109238,65,128332.75
564,36150827000129,1,2024-10-20,NF_447708,100,287109.0
565,65839402000120,41,2024-01-16,NF_641452,69,307421.91000000003
566,69457012000146,36,2023-08-23,NF_523966,27,116175.6
567,17592830000158,9,2024-12-28,NF_185169,15,50641.350000000006
568,17592830000158,39,2024-12-28,NF_185169,15,50641.350000000006
569,04732156000118,12,2024-02-13,NF_324125,98,215022.78
570,89231756000155,5,2023-06-19,NF_265836,79,370175.83
571,01538479000187,2,2023-03-25,NF_272275,98,279767.46
572,14978052000141,51,2024-10-28,NF_338278,99,56643.84
573,14978052000141,53,2024-10-28,NF_338278,99,56643.84
574,56483297000148,,2023-12-18,NF_552628,7,6054.93
575,81924605000170,27,2023-06-06,NF_177222,98,16982.42
576,93486750000104,35,2024-07-04,NF_407613,42,197001.0
577,32097618000108,9,2023-01-09,NF_742661,29,97906.61
578,32097618000108,39,2023-01-09,NF_742661,29,97906.61
579,08193762000163,49,2023-11-02,NF_529160,23,80310.94
580,98603142000148,47,2023-11-16,NF_569428,65,206701.3
581,83279064000109,7,2023-05-29,NF_350673,81,176706.36
582,46281375000178,31,2024-10-24,NF_110276,59,98307.57
583,52093841000194,9,2024-04-10,NF_424472,92,181640.19999999998
584,52093841000194,39,2024-04-10,NF_424472,92,181640.19999999998
585,02739645000176,15,2023-06-22,NF_339824,95,441106.85
586,02563479000108,6,2024-06-01,NF_189864,80,119406.4
587,75832104000161,,2024-05-20,NF_685022,96,39251.520000000004
588,18356470000158,29,2024-12-18,NF_617497,57,243515.97
589,73658420000133,9,2024-06-20,NF_492127,29,57256.149999999994
590,73658420000133,39,2024-06-20,NF_492127,29,57256.149999999994
591,12738605000163,31,2023-03-16,NF_302869,8,13329.84
592,34156087000102,40,2023-10-23,NF_955327,97,35754.200000000004
593,73891425000101,26,2023-03-20,NF_263428,24,84357.12
594,54970613000180,44,2024-09-29,NF_627858,45,185561.55000000002
595,18924536000169,10,2024-02-23,NF_682549,19,94786.63
596,04567238000154,5,2024-12-25,NF_124952,80,374861.60000000003
597,82195430000170,,2024-12-02,NF_749816,60,51899.4
598,18796230000174,9,2024-09-19,NF_865923,63,124384.04999999999
599,18796230000174,39,2024-09-19,NF_865923,63,124384.04999999999
600,27538469000135,35,2024-08-23,NF_870165,23,107881.5
601,14978052000141,41,2023-03-19,NF_126197,56,249501.84000000003
602,79038251000115,,2024-01-07,NF_365355,39,15945.93
603,85374690000100,30,2024-03-03,NF_831711,53,141435.27000000002
604,08943652000171,30,2024-01-31,NF_309001,90,240173.1
605,56893720000188,34,2023-05-04,NF_155659,8,24822.56
606,25197308000108,,2023-08-25,NF_482327,12,
607,10298654000105,28,2024-09-04,NF_238308,10,14983.599999999999
608,29803475000106,3,2023-05-01,NF_265212,76,269868.4
609,86740932000196,48,2024-11-26,NF_615436,95,455774.85000000003
610,28597364000110,47,2023-10-31,NF_578693,32,101760.64
611,06243195000187,,2024-10-08,NF_253744,18,
612,50186723000103,36,2023-10-16,NF_238964,71,305498.8
613,94356721000182,41,2024-10-07,NF_447915,55,245046.45
614,10423769000176,10,2023-09-28,NF_660682,15,74831.55
615,60481375000142,46,2024-03-20,NF_317955,67,130320.36
616,27549830000129,17,2023-09-07,NF_562446,65,108908.8
617,18296475000132,12,2023-11-25,NF_163889,42,92152.62000000001
618,27613948000179,44,2024-05-05,NF_171308,2,8247.18
619,28597364000110,24,2024-03-09,NF_527918,29,48185.24
620,56483297000148,21,2024-04-13,NF_212909,13,53747.590000000004
621,08193762000163,28,2024-10-18,NF_935659,45,67426.2
622,93048157000178,34,2023-01-26,NF_366013,49,152038.18000000002
623,70136845000194,28,2025-01-02,NF_338884,72,107881.92
624,86740932000196,41,2023-11-30,NF_784957,19,84652.41
625,91376805000190,,2024-12-28,NF_733307,50,234441.0
626,54029617000169,32,2023-05-06,NF_916567,59,239978.37
627,89231756000155,23,2023-07-09,NF_456859,44,211166.56
628,51243687000127,40,2023-04-21,NF_738911,91,33542.6
629,68920435000198,,2023-12-31,NF_342369,87,22519.95
630,52346709000147,50,2024-07-24,NF_668100,24,45094.56
631,12403859000120,51,2023-04-30,NF_309448,10,5721.599999999999
632,12403859000120,53,2023-04-30,NF_309448,10,5721.599999999999
633,78390125000162,50,2023-06-27,NF_851085,59,110857.46
634,87653941000102,32,2024-05-29,NF_985401,16,65078.88
635,46298301000144,28,2024-01-10,NF_992125,8,11986.88
636,13486579000196,,2023-04-10,NF_141769,67,57954.33
637,36150827000129,14,2023-12-23,NF_994485,18,47503.98
638,61948725000109,38,2024-05-07,NF_992648,32,89187.2
639,18420763000157,28,2024-02-02,NF_265115,44,65927.84
640,76543092000118,48,2024-04-01,NF_430232,100,479763.0
641,50186723000103,6,2023-01-28,NF_761498,76,113436.07999999999
642,74912068000183,,2023-05-05,NF_825627,54,253196.27999999997
643,26017845000183,31,2024-11-24,NF_765426,28,46654.44
644,12064379000182,36,2023-05-21,NF_167842,36,154900.80000000002
645,13865704000179,21,2023-07-04,NF_876314,91,376233.13
646,89036751000171,2,2024-01-09,NF_487657,29,82788.33
647,98203146000139,36,2024-06-18,NF_763930,7,30119.600000000002
648,10423769000176,,2024-10-11,NF_479771,20,
649,06948123000135,26,2024-03-28,NF_500923,19,66782.72
650,51428963000121,51,2023-02-20,NF_688341,22,12587.519999999999
651,51428963000121,53,2023-02-20,NF_688341,22,12587.519999999999
652,13865704000179,28,2023-02-04,NF_818792,32,47947.52
653,32097618000108,5,2024-07-11,NF_192857,7,32800.39
654,19064732000173,3,2024-09-30,NF_474032,26,92323.40000000001
655,82195430000170,18,2024-09-17,NF_383957,7,29106.769999999997
656,37915620000160,26,2024-08-22,NF_748816,84,295249.92
657,47562019000195,3,2023-12-06,NF_609994,14,49712.6
658,30476915000139,42,2023-09-10,NF_452449,95,322899.3
659,54318792000176,13,2024-10-08,NF_772133,69,70297.2
660,76193402000111,3,2023-08-07,NF_558368,83,294724.7
661,17253086000167,10,2024-11-16,NF_458301,88,439011.76
662,51428963000121,5,2024-09-19,NF_605773,53,248345.81000000003
663,24019675000140,23,2024-07-15,NF_268407,14,67189.36
664,14385697000170,38,2024-03-04,NF_998493,48,133780.8
665,01538479000187,8,2024-05-09,NF_708025,55,218886.25
666,87653941000102,47,2024-05-17,NF_883471,6,19080.12
667,39582407000100,21,2023-12-21,NF_476739,72,297678.96
668,53721869000191,9,2023-02-20,NF_354692,98,193486.3
669,53721869000191,39,2023-02-20,NF_354692,98,193486.3
670,89357206000187,17,2024-06-12,NF_505671,100,167552.0
671,80967154000196,13,2024-11-28,NF_770788,78,79466.4
672,73549286000132,50,2024-03-11,NF_904736,78,146557.32
673,12403859000120,29,2023-08-13,NF_832963,34,145255.14
674,46281375000178,47,2024-09-28,NF_446656,39,124020.78
675,35401862000100,,2024-01-04,NF_777550,47,59740.28999999999
676,85374690000100,10,2023-12-20,NF_225429,35,174606.95
677,93048157000178,29,2024-04-03,NF_208186,2,8544.42
678,93486750000104,8,2023-09-15,NF_180690,29,115412.75
679,98203146000139,36,2024-07-07,NF_802946,61,262470.8
680,83279064000109,12,2023-07-28,NF_710071,40,87764.40000000001
681,48526193000145,32,2023-03-03,NF_239471,52,211506.36
682,86159704000127,30,2024-05-09,NF_399227,10,26685.9
683,82403195000185,21,2024-09-13,NF_428802,40,165377.2
684,36150827000129,26,2023-12-19,NF_843019,51,179258.88
685,02739645000176,47,2023-11-30,NF_731765,17,54060.34
686,60841275000180,28,2024-01-28,NF_288010,46,68924.56
687,23518467000123,30,2023-09-08,NF_960024,29,77389.11
688,45682097000106,49,2023-09-08,NF_843157,76,265375.28
689,38671409000102,28,2023-06-14,NF_944377,92,137849.12
690,10298654000105,36,2024-04-12,NF_210537,8,34422.4
691,10298654000105,50,2024-02-19,NF_198778,89,167225.66
692,63729548000197,2,2023-03-09,NF_107917,9,25692.93
693,50186723000103,15,2024-10-04,NF_333364,25,116080.74999999999
694,03621547000100,,2024-11-20,NF_651971,60,15531.000000000002
695,85709432000129,,2024-11-09,NF_442006,87,75254.13
696,73920856000159,40,2024-03-06,NF_320142,53,19535.800000000003
697,19064732000173,41,2024-03-03,NF_598880,43,191581.77000000002
698,85709432000129,47,2024-05-06,NF_429984,90,286201.8
699,52846701000140,24,2024-06-23,NF_231510,10,16615.6
700,13865704000179,31,2023-02-07,NF_258996,14,23327.22
701,65721394000112,30,2024-10-23,NF_949394,90,240173.1
702,08341926000152,17,2023-12-25,NF_471513,19,31834.88
703,75924680000139,19,2024-08-11,NF_471355,27,86452.11
704,31287095000108,49,2023-06-20,NF_475445,64,223473.92
705,37195026000142,27,2024-01-02,NF_941264,93,16115.97
706,78543692000101,32,2024-02-11,NF_496279,66,268450.38
707,25197308000108,1,2023-02-28,NF_965809,42,120585.78
708,46123578000136,34,2023-10-08,NF_799156,21,65159.22
709,87653941000102,9,2024-04-04,NF_755130,77,259958.93000000002
710,87653941000102,39,2024-04-04,NF_755130,77,259958.93000000002
711,94738615000163,45,2023-02-27,NF_163540,72,315920.16
712,75832104000161,10,2023-09-13,NF_420222,82,409079.14
713,43291087000106,5,2024-01-26,NF_876791,2,9371.54
714,83279064000109,5,2024-04-19,NF_481507,34,159316.18000000002
715,52138796000147,24,2023-02-22,NF_202039,27,44862.119999999995
716,98632150000112,17,2024-03-16,NF_330236,56,93829.12
717,58091462000141,9,2024-04-03,NF_789195,49,96743.15
718,58091462000141,39,2024-04-03,NF_789195,49,96743.15
719,94350628000160,10,2023-08-30,NF_848723,40,199550.80000000002
720,65140839000170,38,2023-10-22,NF_805393,26,72464.59999999999
721,61435872000177,49,2024-02-08,NF_548934,29,101261.62000000001
722,39048725000195,34,2024-04-24,NF_400285,37,114804.34000000001
723,27613948000179,41,2024-08-21,NF_455627,10,44553.9
724,18796230000174,44,2024-07-14,NF_936950,30,123707.70000000001
725,92670451000154,27,2024-05-09,NF_107130,10,1732.8999999999999
726,38671409000102,5,2023-11-07,NF_967005,81,379547.37000000005
727,17462508000104,1,2023-05-18,NF_130400,1,2871.09
728,04567238000154,42,2023-11-18,NF_918500,99,336495.06
729,50692487000199,10,2024-10-11,NF_737774,37,184584.49000000002
730,08341926000152,29,2024-03-10,NF_286397,65,277693.65
731,79085264000145,31,2023-06-20,NF_544781,9,14996.07
732,24190358000192,2,2024-02-04,NF_521232,27,77078.79
733,12738605000163,32,2023-07-31,NF_195247,14,56944.02
734,85730216000165,42,2024-03-10,NF_379677,41,139356.54
735,65140839000170,5,2024-02-09,NF_691693,53,248345.81000000003
736,73582690000108,3,2023-12-18,NF_122519,67,237910.30000000002
737,89357206000187,,2023-11-23,NF_600344,19,24150.329999999998
738,05197284000171,9,2023-06-16,NF_676543,78,153999.3
739,05197284000171,39,2023-06-16,NF_676543,78,153999.3
740,82916470000164,35,2024-02-19,NF_550285,38,178239.0
741,29803475000106,12,2023-01-25,NF_397391,22,48270.420000000006
742,89231756000155,18,2024-11-06,NF_804879,41,170482.50999999998
743,03175829000113,34,2023-05-08,NF_679624,69,214094.58000000002
744,21985406000140,9,2023-01-21,NF_954494,39,76999.65
745,21985406000140,39,2023-01-21,NF_954494,39,76999.65
746,10789432000187,13,2024-06-23,NF_392024,98,99842.4
747,10298654000105,24,2024-01-15,NF_966062,14,23261.84
748,31287095000108,42,2023-11-13,NF_624640,75,254920.5
749,05813476000165,13,2023-03-10,NF_405168,82,83541.59999999999
750,65839402000120,44,2023-05-05,NF_811987,12,49483.08
751,75306842000175,31,2023-07-11,NF_273195,20,33324.6
752,60481375000142,47,2024-04-13,NF_397771,79,251221.58
753,36215940000145,30,2023-11-14,NF_921831,84,224161.56
754,29803475000106,33,2024-06-20,NF_776153,32,104886.08
755,75832104000161,,2023-04-02,NF_269396,100,86499.0
756,13865704000179,44,2023-05-28,NF_250019,66,272156.94
757,08341926000152,24,2023-04-06,NF_689783,31,51508.36
758,92518043000181,30,2025-01-03,NF_290395,33,88063.47
759,81974502000115,17,2024-05-12,NF_338146,79,132366.08
760,10298654000105,29,2024-09-09,NF_479511,80,341776.8
761,94021873000124,34,2024-06-09,NF_462153,95,294767.9
762,29537460000135,1,2024-04-20,NF_821839,88,252655.92
763,10298654000105,,2023-01-29,NF_807770,66,
764,94586732000159,12,2024-05-12,NF_213981,91,199664.01
765,32097618000108,9,2024-10-29,NF_913675,93,183614.55
766,32097618000108,39,2024-10-29,NF_913675,93,183614.55
767,84539107000100,31,2023-09-24,NF_368161,81,134964.63
768,39864210000163,46,2024-08-03,NF_667886,42,81693.36
769,85374690000100,36,2023-03-17,NF_737387,87,374343.60000000003
770,20935647000112,40,2024-03-08,NF_768515,40,14744.0
771,13865704000179,27,2024-11-20,NF_428285,32,5545.28
772,48526193000145,,2024-09-26,NF_133766,69,87703.83
773,52346709000147,12,2024-03-07,NF_255092,38,83376.18000000001
774,85709432000129,19,2023-03-26,NF_434031,27,86452.11
775,12064379000182,48,2023-05-08,NF_679136,72,345429.36
776,96258074000100,19,2024-12-29,NF_660490,1,3201.93
777,51243687000127,,2024-03-23,NF_601680,64,16566.4
778,06352789000126,42,2024-05-24,NF_566587,59,200537.46
779,29645783000142,45,2024-09-11,NF_192130,46,201837.87999999998
780,51428963000121,9,2024-03-02,NF_141480,11,37136.990000000005
781,51428963000121,39,2024-03-02,NF_141480,11,37136.990000000005
782,31287095000108,,2024-02-18,NF_520678,63,
783,18924536000169,10,2024-05-21,NF_221636,48,239460.96000000002
784,52346709000147,48,2023-11-04,NF_646799,28,134333.64
785,58726493000121,42,2024-10-27,NF_834762,89,302505.66000000003
786,27910485000107,13,2024-05-31,NF_274957,12,12225.599999999999
